"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-643 0.216009015905087 2 30 "GO:0010824;GO:0046605" "regulation of centrosome cycle" 0.423550685001393
531 0.415787377464573 2 19 "GO:0010837" "regulation of keratinocyte proliferation" 0.633655480373233
762 0.26907131632864 3 17 "GO:0010842" "retina layer formation" 0.487918288172588
-961 0.190797692945465 -1 15 "GO:0010862" "obsolete positive regulation of pathway-restricted SMAD protein phosphorylation" 0.393711735734912
1474 0.0855959400626398 8 11 "GO:0010863;GO:0010518;GO:1900274;GO:0060193" "positive regulation of phospholipase activity" 0.241078029999968
1369 0.0953449152180198 2 12 "GO:0010866" "regulation of triglyceride biosynthetic process" 0.259369223128802
-145 0.838720865749915 8 16 "GO:0010874;GO:0010875;GO:0032376;GO:0032373" "regulation of cholesterol efflux" 0.916017928880438
1206 0.112625447936485 5 14 "GO:0010880" "regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum" 0.286273622484026
1387 0.0443998493120872 3 17 "GO:0010882" "regulation of cardiac muscle contraction by calcium ion signaling" 0.160806657578803
108 0.799663373238274 4 45 "GO:0010883" "regulation of lipid storage" 0.894140683464681
-502 0.47994610525687 5 16 "GO:0010884" "positive regulation of lipid storage" 0.688251139676138
866 0.19648121053138 5 18 "GO:0010888" "negative regulation of lipid storage" 0.401048651387878
-138 0.866759186292542 6 12 "GO:0010896" "regulation of triglyceride catabolic process" 0.930979806835885
-457 0.174028356649171 2 72 "GO:0010906" "regulation of glucose metabolic process" 0.373817650174926
-664 0.243011566534627 3 25 "GO:0010907" "positive regulation of glucose metabolic process" 0.456777725128584
-412 0.211270039618477 3 75 "GO:0010921;GO:0035303;GO:0035304" "regulation of dephosphorylation" 0.418249581233498
-234 0.608225896735503 4 39 "GO:0010923;GO:0035305" "negative regulation of dephosphorylation" 0.780015569307412
366 0.460481038784508 -1 33 "GO:0010942" "obsolete positive regulation of cell death" 0.670329503936048
1203 0.00379267031719881 5 47 "GO:0010951;GO:0010466;GO:0043154;GO:2000117" "negative regulation of endopeptidase activity" 0.0323923836456829
-931 0.143365355166057 2 20 "GO:0010971;GO:1902751" "positive regulation of cell cycle G2/M phase transition" 0.332058009554885
-861 0.0558653240997844 3 40 "GO:0010972;GO:1902750" "negative regulation of cell cycle G2/M phase transition" 0.187202187498564
-250 0.327892677216914 2 125 "GO:0010976" "positive regulation of neuron projection development" 0.551757499102509
-971 0.0194777885115388 3 47 "GO:0010977" "negative regulation of neuron projection development" 0.09677277350109
248 0.735670123083872 4 15 "GO:0014003" "oligodendrocyte development" 0.855859851011566
156 0.749492697720812 5 34 "GO:0014013" "regulation of gliogenesis" 0.864117396597364
23 0.971602631144461 3 19 "GO:0014014" "negative regulation of gliogenesis" 0.986963937565717
664 0.321598223504263 3 18 "GO:0014015" "positive regulation of gliogenesis" 0.546369097263553
-988 0.164764387229656 3 16 "GO:0014019" "neuroblast development" 0.363277558867664
400 0.61184691267273 4 13 "GO:0014029;GO:0014032;GO:0048864" "stem cell development" 0.782665711369144
407 0.522648534177473 6 20 "GO:0014041;GO:1903429" "regulation of cell maturation" 0.719341483018362
2654 0.00030083057134274 2 15 "GO:0014059;GO:0050433" "regulation of dopamine secretion" 0.00508666402646278
-621 0.341495169731753 -1 19 "GO:0014065" "obsolete phosphatidylinositol 3-kinase signaling" 0.566885992267566
345 0.570005945069829 -1 22 "GO:0014068" "obsolete positive regulation of phosphatidylinositol 3-kinase signaling" 0.75264213298104
-90 0.591230146430823 2 295 "GO:0014070" "response to organic cyclic compound" 0.767757291667403
-673 0.37617178742281 2 14 "GO:0014072" "response to isoquinoline alkaloid" 0.600472977438895
-1121 0.212363006358839 4 10 "GO:0014812" "muscle cell migration" 0.419289450128446
3089 0.000314020398208743 2 11 "GO:0014819" "regulation of skeletal muscle contraction" 0.00519143664173168
405 0.467575535876085 2 26 "GO:0014823" "response to activity" 0.6771701024189
201 0.823217078707424 2 10 "GO:0014874" "response to stimulus involved in regulation of muscle adaptation" 0.907303969398007
-320 0.581412317611022 4 24 "GO:0014910" "regulation of smooth muscle cell migration" 0.760246356099148
-41 0.954324395297861 2 16 "GO:0014911" "positive regulation of smooth muscle cell migration" 0.979264996554284
-1587 0.030638983468336 4 15 "GO:0015012" "heparan sulfate proteoglycan biosynthetic process" 0.127759473017932
495 0.277180032741348 2 39 "GO:0015074" "DNA integration" 0.498094954649856
-315 0.70113660726356 2 12 "GO:0015670;GO:0015669" "carbon dioxide transport" 0.836687711580449
964 0.162176414860568 2 17 "GO:0015695" "organic cation transport" 0.360718328684941
892 0.000249886599085492 3 138 "GO:0015698;GO:0006820;GO:0006821" "inorganic anion transport" 0.00443665077138769
-1043 0.0785727223707637 2 23 "GO:0015701" "bicarbonate transport" 0.231044614687123
1003 0.00218254663383163 2 76 "GO:0015718;GO:0015908" "monocarboxylic acid transport" 0.0229370235458811
306 0.63089660122333 2 20 "GO:0015740" "C4-dicarboxylate transport" 0.793157866824721
506 0.165844768983938 4 61 "GO:0015748" "organophosphate ester transport" 0.363510338345903
1444 0.150867976064803 2 8 "GO:0015791" "polyol transmembrane transport" 0.343440751312951
1524 0.00868331229023301 4 24 "GO:0015800" "acidic amino acid transport" 0.0563021189093778
710 0.0842769752420592 3 48 "GO:0015804;GO:0015807" "L-amino acid transport" 0.239689143872537
1391 0.104789422030318 2 11 "GO:0015810" "aspartate transmembrane transport" 0.273031977953649
2286 0.0109866462368088 3 10 "GO:0015812" "gamma-aminobutyric acid transport" 0.0658613801380864
187 0.819760789304826 2 12 "GO:0015813;GO:0051938" "L-glutamate transmembrane transport" 0.904997640872935
993 0.118605067642226 2 20 "GO:0015816" "glycine transport" 0.29360466394446
1945 0.0305155560878546 4 10 "GO:0015844" "monoamine transport" 0.127759473017932
950 0.012609138282723 4 56 "GO:0015850" "organic hydroxy compound transport" 0.0721579634114533
-336 0.616249511837974 4 18 "GO:0015868;GO:0015865;GO:0006862" "nucleotide transport" 0.784003817508506
712 0.0971672405389382 2 44 "GO:0015909" "long-chain fatty acid transport" 0.262110485690437
976 0.026273565994939 2 42 "GO:0015914" "phospholipid transport" 0.115513796372772
316 0.340445151243892 2 74 "GO:0015980;GO:0009060;GO:0045333" "energy derivation by oxidation of organic compounds" 0.566473480027359
1409 0.0175226708895968 2 23 "GO:0015986;GO:0006754" "ATP biosynthetic process" 0.0903952383300915
-954 0.245098093100209 4 12 "GO:0016024;GO:0046341" "CDP-diacylglycerol metabolic process" 0.460087854710685
-250 0.456291525714457 1 72 "GO:0016032" "viral process" 0.667668811177417
7 0.971170498979405 2 200 "GO:0016042" "lipid catabolic process" 0.986879583254773
-449 0.0372960287851009 5 177 "GO:0016050" "vesicle organization" 0.144754299340632
-345 0.364465637737039 2 56 "GO:0016051" "carbohydrate biosynthetic process" 0.590118430292044
94 0.802562069590783 2 57 "GO:0016052" "carbohydrate catabolic process" 0.895605420703069
744 0.00211203794482297 2 140 "GO:0016072;GO:0006364" "rRNA metabolic process" 0.0224746875812589
344 0.507604862095235 7 30 "GO:0016073" "snRNA metabolic process" 0.706200268279148
425 0.421640653329571 2 29 "GO:0016075;GO:0034661" "ncRNA catabolic process" 0.640180737443984
340 0.691282042939559 3 11 "GO:0016078" "tRNA catabolic process" 0.830843151577969
2545 9.68619596318681e-07 2 30 "GO:0016079" "synaptic vesicle exocytosis" 3.65105013172388e-05
614 0.346978091956894 2 19 "GO:0016081" "synaptic vesicle docking" 0.571624164313601
-1897 0.0161357850315731 2 13 "GO:0016185;GO:0070142" "synaptic vesicle budding" 0.0851042244109275
-745 0.000608058526619079 2 174 "GO:0016197" "endosomal transport" 0.00897433100872763
-53 0.910535489299926 2 37 "GO:0016199;GO:0016198" "axon choice point recognition" 0.955996757148604
1429 0.00905047257441887 2 27 "GO:0016203" "muscle attachment" 0.057755498798831
-259 0.707294865566746 4 17 "GO:0016226;GO:0031163" "iron-sulfur cluster assembly" 0.840488686404872
-167 0.653338888509171 4 59 "GO:0016236" "macroautophagy" 0.806193381848724
298 0.586477492986533 3 27 "GO:0016239" "positive regulation of macroautophagy" 0.763690406574357
-73 0.807889221596837 2 91 "GO:0016241" "regulation of macroautophagy" 0.89740779153409
-184 0.607726205103935 2 63 "GO:0016242;GO:0010507" "negative regulation of autophagy" 0.780015569307412
1455 0.0896931440593188 2 11 "GO:0016318" "ommatidial rotation" 0.248590704172249
799 0.06265226533905 2 44 "GO:0016319" "mushroom body development" 0.201499378968708
-164 0.737650018338925 2 34 "GO:0016322" "neuron remodeling" 0.856401068519154
648 0.0477985869353981 4 76 "GO:0016331" "morphogenesis of embryonic epithelium" 0.170079849657477
-832 0.29170676274765 2 13 "GO:0016333" "morphogenesis of follicular epithelium" 0.513483822096891
-617 0.150607961070254 2 44 "GO:0016334" "establishment or maintenance of polarity of follicular epithelium" 0.343361859633555
1401 0.0318244826194597 2 19 "GO:0016339" "calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules" 0.130388133862627
-228 0.621993030754082 2 38 "GO:0016358" "dendrite development" 0.786534828223862
-701 0.200785684438606 2 27 "GO:0016447;GO:0016445;GO:0002562;GO:0002200;GO:0016444" "somatic diversification of immune receptors" 0.405733473844131
-1052 0.00104733488352535 -1 79 "GO:0016458;GO:0035166;GO:0001700;GO:0035167" "post-embryonic hemopoiesis" 0.0135861195115483
-459 0.448988522225221 4 22 "GO:0016476" "regulation of embryonic cell shape" 0.661284263046964
-593 0.0541930025054467 3 86 "GO:0016482" "cytosolic transport" 0.185252258866866
958 0.153181957302872 4 18 "GO:0016486;GO:0140448" "signaling receptor ligand precursor processing" 0.347548469739341
519 0.274327520021253 3 36 "GO:0016525;GO:2000181;GO:1901343" "negative regulation of blood vessel morphogenesis" 0.493964266942727
149 0.81462583792133 3 20 "GO:0016540" "protein autoprocessing" 0.902055324639091
159 0.76379953755221 2 29 "GO:0016556" "mRNA modification" 0.873771915390458
-532 0.000104850511990624 2 449 "GO:0016567;GO:0032446" "protein modification by small protein conjugation" 0.00214791592317025
-656 7.28607795670235e-06 2 393 "GO:0016570" "histone modification" 0.000221481100898898
-2778 5.65855823233144e-05 -1 17 "GO:0016572" "obsolete histone phosphorylation" 0.00127973952982408
-1018 1.22972146174603e-06 7 187 "GO:0016573;GO:0018393;GO:0006475;GO:0018394;GO:0006473;GO:0043543" "protein acylation" 4.40053490171649e-05
-972 0.0220953477014446 3 45 "GO:0016574" "histone ubiquitination" 0.102593051545743
-1273 0.00025641972485595 4 67 "GO:0016575;GO:0006476;GO:0035601;GO:0098732" "protein deacylation" 0.00450247554141472
-445 0.384309490287862 3 31 "GO:0016578" "histone deubiquitination" 0.607424028941459
-137 0.597468171781101 2 121 "GO:0016579;GO:0070646" "protein modification by small protein removal" 0.773371117960244
-2350 0.0131561538096717 -1 9 "GO:0016584" "obsolete nucleosome positioning" 0.0740539799843254
435 0.493968740074718 2 20 "GO:0016601" "Rac protein signal transduction" 0.69696232716043
-817 0.188117327877363 3 21 "GO:0016925" "protein sumoylation" 0.391322800521932
946 0.292738543248052 2 10 "GO:0016926" "protein desumoylation" 0.514098172773402
178 0.790137090627947 3 18 "GO:0016973" "poly(A)+ mRNA export from nucleus" 0.889514218872651
1368 0.0956278283122231 5 12 "GO:0016998;GO:0044036" "cell wall macromolecule catabolic process" 0.259692478999668
150 0.837918889791562 2 15 "GO:0017004" "cytochrome complex assembly" 0.916008005197504
-380 0.297312221506346 2 61 "GO:0017015;GO:1903844" "regulation of transforming growth factor beta receptor signaling pathway" 0.51818844031963
-325 0.552331639925548 3 27 "GO:0017145;GO:0042078" "stem cell division" 0.739669135987458
-843 0.000206340351247142 2 159 "GO:0017148;GO:0034249" "negative regulation of amide metabolic process" 0.00378781930503682
1598 0.00106602761795621 6 34 "GO:0017156" "calcium-ion regulated exocytosis" 0.0137225189834437
791 0.0203098985632407 2 70 "GO:0017157" "regulation of exocytosis" 0.098483847750054
2254 0.000104282323035582 7 24 "GO:0017158" "regulation of calcium ion-dependent exocytosis" 0.00214791592317025
625 0.00364871784263917 3 178 "GO:0018022;GO:0034968;GO:0016571" "histone methylation" 0.0316408752795734
-958 0.0802614656826869 2 27 "GO:0018023;GO:0080182" "peptidyl-lysine trimethylation" 0.233327249442879
3404 5.69409646740422e-11 2 30 "GO:0018026" "peptidyl-lysine monomethylation" 4.87794264040961e-09
1658 2.27794964360494e-05 2 53 "GO:0018027" "peptidyl-lysine dimethylation" 0.00059127050920458
416 0.0866914754229075 6 139 "GO:0018105;GO:0018209" "peptidyl-serine modification" 0.24337332024008
991 0.00927943747591247 3 56 "GO:0018107;GO:0018210" "peptidyl-threonine modification" 0.0585274248262977
-295 0.518295388072785 2 39 "GO:0018108;GO:0018212" "peptidyl-tyrosine modification" 0.716255765951484
461 0.57405879585419 2 12 "GO:0018126" "protein hydroxylation" 0.755508836644666
-405 0.593866042484335 3 14 "GO:0018200" "peptidyl-glutamic acid modification" 0.770472373613224
-50 0.753652456504901 6 333 "GO:0018205" "peptidyl-lysine modification" 0.867851525270613
-270 0.671690725980632 2 20 "GO:0018208" "peptidyl-proline modification" 0.8174718309323
-916 0.0885393077468134 7 28 "GO:0018230;GO:0018231;GO:0018345;GO:0018198" "peptidyl-cysteine modification" 0.246601599015016
-1891 0.0274150894568901 2 11 "GO:0018279" "protein N-linked glycosylation via asparagine" 0.118324363197906
972 0.217750067532898 -1 13 "GO:0018298" "obsolete protein-chromophore linkage" 0.426006533505538
48 0.957599528953252 3 10 "GO:0018342;GO:0097354" "protein prenylation" 0.981013166204159
1366 0.000295704310516258 2 57 "GO:0018958" "phenol-containing compound metabolic process" 0.00503588003511724
-461 0.45744985744618 2 21 "GO:0019048;GO:0044003;GO:0035821" "modulation by symbiont of host process" 0.668325967442042
309 0.684680377494565 3 14 "GO:0019054;GO:0044068" "modulation by virus of host cellular process" 0.827407743993807
213 0.361405722074552 5 150 "GO:0019216" "regulation of lipid metabolic process" 0.588533396488916
164 0.723099192972103 3 38 "GO:0019217" "regulation of fatty acid metabolic process" 0.848381070412132
-596 0.197275182791151 6 38 "GO:0019218" "regulation of steroid metabolic process" 0.402378745851792
-316 0.337665784765823 2 75 "GO:0019221" "cytokine-mediated signaling pathway" 0.562193415819467
2599 0.00010571581990593 5 18 "GO:0019228" "neuronal action potential" 0.00215006203506521
-2 0.994764042872595 2 117 "GO:0019318;GO:0005996" "monosaccharide metabolic process" 0.997233315319442
-282 0.682241805105712 2 17 "GO:0019320;GO:0046365" "monosaccharide catabolic process" 0.825731448736875
-229 0.78002343074075 4 12 "GO:0019321" "pentose metabolic process" 0.883529079820714
-125 0.884315165400862 2 11 "GO:0019369" "arachidonic acid metabolic process" 0.94005159254746
-140 0.865080056955247 3 12 "GO:0019377;GO:0046479" "glycolipid catabolic process" 0.930940738870378
169 0.646482507295785 4 60 "GO:0019395;GO:0034440;GO:0006635" "fatty acid oxidation" 0.80263872859468
-1819 0.0430573972242415 4 10 "GO:0019408;GO:0016094" "polyprenol biosynthetic process" 0.157916431823885
-996 0.22475635324788 4 12 "GO:0019430" "removal of superoxide radicals" 0.433918687129779
599 0.206684871834472 3 36 "GO:0019674" "NAD metabolic process" 0.412348717484864
808 0.0244066022057571 2 63 "GO:0019722" "calcium-mediated signaling" 0.110016997190347
2254 0.00426664745169179 3 13 "GO:0019730" "antimicrobial humoral response" 0.0350617125150373
1275 0.0033381211249249 2 43 "GO:0019748" "secondary metabolic process" 0.0302463731415471
-522 0.162992261673917 4 58 "GO:0019751" "polyol metabolic process" 0.3618903009366
-760 0.0998718471686169 4 38 "GO:0019755" "one-carbon compound transport" 0.265604620833189
1 0.997568426549281 2 108 "GO:0019827;GO:0098727" "maintenance of cell number" 0.997921423161648
-1886 1.11668478775357e-05 2 44 "GO:0019886;GO:0002478;GO:0002495;GO:0019884;GO:0002504" "antigen processing and presentation of exogenous antigen" 0.000322129377038708
-750 0.381589520212404 2 11 "GO:0019896" "axonal transport of mitochondrion" 0.605361152435727
-28 0.962110826257979 3 24 "GO:0019915" "lipid storage" 0.982971278951567
968 0.000623110906798385 3 102 "GO:0019932" "second-messenger-mediated signaling" 0.00908007491504657
1533 0.0880819516103727 2 10 "GO:0019934" "cGMP-mediated signaling" 0.246046830991249
1319 0.0042788435860233 6 38 "GO:0019935;GO:0019933" "cyclic-nucleotide-mediated signaling" 0.0350617125150373
-1205 0.0030699409879758 3 49 "GO:0019985;GO:0006301" "postreplication repair" 0.0284548300754347
1761 0.00369685547627697 3 22 "GO:0019991" "septate junction assembly" 0.0319602765487309
-834 0.290412456642857 2 13 "GO:0021510" "spinal cord development" 0.512162205196105
-65 0.951882794151735 2 7 "GO:0021542" "dentate gyrus development" 0.977469182370852
-804 0.127998102949501 2 29 "GO:0021549" "cerebellum development" 0.308220304121158
-147 0.8171337839201 2 20 "GO:0021766" "hippocampus development" 0.904022988650897
715 0.107702320748199 2 41 "GO:0021782" "glial cell development" 0.27742700561565
-1947 0.00616671136514533 7 16 "GO:0021799;GO:1902624;GO:1902622" "cerebral cortex radially oriented cell migration" 0.0447007513570919
-1079 0.11767044316415 5 17 "GO:0021884" "forebrain neuron development" 0.29231488824697
-1927 0.00070759449521546 2 25 "GO:0021915" "neural tube development" 0.00990281998997082
314 0.612881529605409 2 21 "GO:0021953" "central nervous system neuron differentiation" 0.783089944968963
-992 0.0486564669884108 2 32 "GO:0021954" "central nervous system neuron development" 0.172360913273334
-390 0.417808662295605 2 35 "GO:0021987" "cerebral cortex development" 0.635365835561955
-303 0.522484767765949 3 36 "GO:0022008" "neurogenesis" 0.719341483018362
-1774 0.0101070413492978 5 17 "GO:0022029;GO:0021885;GO:0021795" "telencephalon cell migration" 0.0622496860445858
1237 0.0266358000180613 2 26 "GO:0022404" "molting cycle process" 0.116562548995448
1285 0.0553042177783403 3 18 "GO:0022405" "hair cycle process" 0.187202187498564
-184 0.476153216564797 2 123 "GO:0022407" "regulation of cell-cell adhesion" 0.684682168478475
-800 0.0594928201149258 2 45 "GO:0022408" "negative regulation of cell-cell adhesion" 0.194434916144388
76 0.832026642110558 2 63 "GO:0022409" "positive regulation of cell-cell adhesion" 0.913097561042915
-171 0.461540357504588 2 152 "GO:0022411" "cellular component disassembly" 0.671470287129562
-279 0.631346970092618 4 24 "GO:0022416" "chaeta development" 0.793157866824721
1854 0.00355992628776329 3 20 "GO:0022600" "digestive system process" 0.0313517495810181
508 0.48907491851369 2 15 "GO:0022602" "ovulation cycle process" 0.695130615705481
-175 0.239010687502776 4 382 "GO:0022603" "regulation of anatomical structure morphogenesis" 0.452264533848961
-223 0.349271808651515 2 145 "GO:0022604" "regulation of cell morphogenesis" 0.573731204565853
1073 0.0358721252991264 4 31 "GO:0022613;GO:0044085" "cellular component biogenesis" 0.141829974162875
-1937 0.00644296809141371 2 16 "GO:0022616;GO:0006271" "DNA strand elongation" 0.0457644994834838
2888 0.00131577972648078 3 10 "GO:0022617" "extracellular matrix disassembly" 0.0158778215618677
411 0.0928583156112379 2 137 "GO:0022618;GO:0071826" "protein-RNA complex organization" 0.255609014832492
751 0.0705959404214693 2 47 "GO:0022900;GO:0019646;GO:0022904" "electron transport chain" 0.21598996057521
1037 0.000304795526580569 2 99 "GO:0023061" "signal release" 0.00508666402646278
452 0.0113433422429694 2 260 "GO:0030003;GO:0098771;GO:0006873;GO:0055080;GO:0050801" "monoatomic ion homeostasis" 0.0672277327481646
918 0.183109418140743 3 17 "GO:0030007" "intracellular potassium ion homeostasis" 0.384870130173889
245 0.606343253121534 3 36 "GO:0030010" "establishment of cell polarity" 0.779860043937478
805 0.194754294025418 3 21 "GO:0030011" "maintenance of cell polarity" 0.398918130611673
1074 7.16745293475439e-13 2 375 "GO:0030029;GO:0030036" "actin filament-based process" 9.64875687930984e-11
-574 0.232876520804483 2 35 "GO:0030041" "actin filament polymerization" 0.443626633634955
182 0.7355890504483 2 28 "GO:0030042;GO:0051261" "protein depolymerization" 0.855859851011566
497 0.323217927186864 3 32 "GO:0030048" "actin filament-based movement" 0.547804004890446
-778 0.0534912870263829 3 50 "GO:0030071;GO:1902099;GO:0010965;GO:0033045;GO:1905818" "regulation of sister chromatid segregation" 0.183296810210405
1099 0.180766311422942 2 12 "GO:0030072;GO:0002790;GO:0015833" "peptide transport" 0.382364232833029
-733 0.00335366950190147 3 131 "GO:0030097" "hemopoiesis" 0.0302901715075893
144 0.700911118023341 4 58 "GO:0030099" "myeloid cell differentiation" 0.836687711580449
-55 0.805313823320294 3 163 "GO:0030100;GO:0045807" "regulation of endocytosis" 0.895630137842773
110 0.898245867473363 4 11 "GO:0030101" "natural killer cell activation" 0.948843349126226
1001 0.135509100461632 3 18 "GO:0030150" "protein import into mitochondrial matrix" 0.319811054881212
61 0.748284327855857 4 228 "GO:0030155" "regulation of cell adhesion" 0.863076211688498
-127 0.44901040338101 3 297 "GO:0030162" "regulation of proteolysis" 0.661284263046964
-831 0.161227257550444 4 23 "GO:0030166;GO:0006029;GO:0009101" "glycoprotein biosynthetic process" 0.360263500761474
-1318 0.0828448028841643 2 14 "GO:0030168" "platelet activation" 0.237527644780459
-225 0.341304864391749 3 146 "GO:0030182" "neuron differentiation" 0.566885992267566
-776 0.164233721430773 2 26 "GO:0030183" "B cell differentiation" 0.363277558867664
796 0.22240330449802 4 19 "GO:0030195;GO:0030193;GO:0050819;GO:1900047;GO:0050818;GO:1900046" "regulation of hemostasis" 0.431191408019901
1130 1.33383125698159e-06 2 150 "GO:0030198;GO:0043062;GO:0045229" "external encapsulating structure organization" 4.66959091170207e-05
1639 0.000324004807160123 3 39 "GO:0030199" "collagen fibril organization" 0.00529457566382467
-294 0.51917339929638 3 39 "GO:0030203" "glycosaminoglycan metabolic process" 0.717002051690702
-1336 0.103609974510513 2 12 "GO:0030206;GO:0030204" "chondroitin sulfate metabolic process" 0.270957814931749
-563 0.458656442341691 5 14 "GO:0030216" "keratinocyte differentiation" 0.669023070989701
-1271 0.0833426695969172 6 15 "GO:0030217" "T cell differentiation" 0.238471383553122
263 0.613210992027761 2 30 "GO:0030218" "erythrocyte differentiation" 0.783089944968963
2809 1.2181079718741e-32 2 147 "GO:0030239;GO:0010927" "cellular component assembly involved in morphogenesis" 3.44359123648808e-29
1981 0.0158190933184251 5 12 "GO:0030241;GO:0071688" "striated muscle myosin thick filament assembly" 0.0846906416088008
-321 0.239433894259043 2 110 "GO:0030258" "lipid modification" 0.452762287003555
-141 0.716338040700004 6 54 "GO:0030261" "chromosome condensation" 0.846090632700649
207 0.667687991533163 2 35 "GO:0030278" "regulation of ossification" 0.816264832353003
-228 0.726245315438186 4 19 "GO:0030282;GO:0031214" "biomineral tissue development" 0.851200458848985
805 0.115382739889172 2 31 "GO:0030301;GO:0015918" "sterol transport" 0.289686505920683
15 0.957763119463558 2 102 "GO:0030307" "positive regulation of cell growth" 0.981013166204159
-607 0.0415014455811197 3 92 "GO:0030308" "negative regulation of cell growth" 0.1542992180405
792 0.172574880694721 2 24 "GO:0030324" "lung development" 0.372703733937339
-721 0.0893338163163492 2 45 "GO:0030326;GO:0035108;GO:0035113" "limb morphogenesis" 0.248006902801971
-940 0.0704882826325489 4 30 "GO:0030330" "DNA damage response, signal transduction by p53 class mediator" 0.215894230771631
106 0.437948239468659 2 457 "GO:0030334;GO:2000145;GO:0040012" "regulation of locomotion" 0.653630448361583
26 0.883737141113117 3 254 "GO:0030335;GO:2000147;GO:0040017" "positive regulation of locomotion" 0.939926598166585
88 0.71769902064228 2 138 "GO:0030336;GO:2000146;GO:0040013" "negative regulation of locomotion" 0.846800973019919
-2004 0.0257825933730834 4 10 "GO:0030388" "fructose 1,6-bisphosphate metabolic process" 0.113708879041664
-668 0.415657948146621 2 12 "GO:0030431" "sleep" 0.633655480373233
-1431 0.00255414284627506 3 36 "GO:0030433" "ubiquitin-dependent ERAD pathway" 0.0251587520084306
1246 0.0356657655387184 3 23 "GO:0030490;GO:0000462" "maturation of SSU-rRNA" 0.141379980182541
-1504 0.0943531641973862 5 10 "GO:0030497" "fatty acid elongation" 0.258302996128294
750 0.187354464678759 2 25 "GO:0030500;GO:0070167" "regulation of biomineral tissue development" 0.390598135432781
-407 0.635286783448947 4 11 "GO:0030501;GO:0070169" "positive regulation of bone mineralization" 0.796079670571885
-1090 0.0102214579578095 2 45 "GO:0030509;GO:0141091;GO:0007178" "transforming growth factor beta receptor superfamily signaling pathway" 0.0627845480462704
-98 0.786318015385111 2 62 "GO:0030510" "regulation of BMP signaling pathway" 0.887591149145164
150 0.796056562185844 2 24 "GO:0030511;GO:1903846" "positive regulation of transforming growth factor beta receptor signaling pathway" 0.892767114429127
-51 0.922465763906969 4 30 "GO:0030512" "negative regulation of transforming growth factor beta receptor signaling pathway" 0.963002479529173
-768 0.133056418306906 2 31 "GO:0030513" "positive regulation of BMP signaling pathway" 0.316618474927278
870 0.0504951449474723 5 41 "GO:0030514;GO:0090288" "negative regulation of cellular response to growth factor stimulus" 0.176452131973429
-1148 0.0052205712430842 5 48 "GO:0030516;GO:0061387" "regulation of extent of cell growth" 0.0396735346887071
-1485 0.026792085620512 2 18 "GO:0030517" "negative regulation of axon extension" 0.117065264372778
-413 0.391144260302631 2 35 "GO:0030518;GO:0043401" "steroid hormone mediated signaling pathway" 0.611563225291505
-443 0.605690524504912 2 11 "GO:0030521" "androgen receptor signaling pathway" 0.779375108227304
-66 0.859118640541368 2 59 "GO:0030522" "intracellular receptor signaling pathway" 0.928189477657423
1545 2.45129559614147e-12 3 169 "GO:0030534" "adult behavior" 2.66531255780459e-10
-728 0.395962347981351 4 11 "GO:0030536" "larval feeding behavior" 0.615723629121716
2129 1.29625071449606e-05 2 34 "GO:0030574;GO:0032963" "collagen metabolic process" 0.000370151592917208
-109 0.898497929115991 6 11 "GO:0030575" "nuclear body organization" 0.948843349126226
-729 0.337536046149318 4 14 "GO:0030595" "leukocyte chemotaxis" 0.562193415819467
1094 0.0713682276169944 3 22 "GO:0030643;GO:0055062" "phosphate ion homeostasis" 0.218116734565668
589 0.0246763082703178 3 119 "GO:0030705;GO:0010970;GO:0099111" "microtubule-based transport" 0.110554553851329
-861 0.0148884263384445 2 65 "GO:0030707" "follicle cell of egg chamber development" 0.0810974590727988
-898 0.180392817817288 2 18 "GO:0030717;GO:0061988" "oocyte karyosome formation" 0.382364232833029
364 0.28869544909382 2 69 "GO:0030718" "germ-line stem cell population maintenance" 0.511378904337252
520 0.563240015958169 3 10 "GO:0030719" "P granule organization" 0.746147856192007
-1019 0.0316935420083788 3 36 "GO:0030720;GO:0051674;GO:0008069;GO:0016325;GO:0030951" "oocyte localization involved in germarium-derived egg chamber formation" 0.130229132641987
-1351 0.0502182000248346 3 17 "GO:0030725;GO:0043063" "intercellular bridge organization" 0.176137532841448
-360 0.661262788716162 3 12 "GO:0030728" "ovulation" 0.813131754545711
-783 0.000957398369308477 6 146 "GO:0030833;GO:0008064;GO:0032271;GO:0030832" "regulation of protein polymerization" 0.0128273231755216
-505 0.159819076023825 2 63 "GO:0030837;GO:0032272;GO:0030835;GO:0030834;GO:1901880;GO:0043242;GO:0051693" "negative regulation of protein polymerization" 0.359148273385813
-614 0.167708445463241 7 41 "GO:0030838" "positive regulation of actin filament polymerization" 0.366675773646235
-385 0.147288054140575 3 116 "GO:0030855" "epithelial cell differentiation" 0.338248033351264
137 0.746312553839292 2 45 "GO:0030856" "regulation of epithelial cell differentiation" 0.861856858539084
868 0.127240922077665 2 25 "GO:0030857" "negative regulation of epithelial cell differentiation" 0.307181969866404
1554 0.0408443800567117 2 14 "GO:0030859;GO:0035089;GO:0061162;GO:0061339" "polarized epithelial cell differentiation" 0.153139340080005
-883 0.00695924037566805 2 76 "GO:0030866;GO:0030865" "cortical cytoskeleton organization" 0.0476362531283622
