"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-275 0.56107564251844 2 36 "GO:0007274" "neuromuscular synaptic transmission" 0.756371586561948
-442 0.00863008839612728 3 292 "GO:0007276;GO:0048609" "multicellular organismal reproductive process" 0.061319049130378
240 0.751709439992454 3 14 "GO:0007279" "pole cell formation" 0.874761257178855
-514 0.0049789962706083 2 245 "GO:0007281" "germ cell development" 0.041102526389158
-1997 0.0063286405399229 2 15 "GO:0007282" "cystoblast division" 0.0489010829743198
-253 0.36380470121908 3 104 "GO:0007283;GO:0048232" "male gamete generation" 0.591391243094089
-910 0.101463487130558 2 26 "GO:0007286" "spermatid development" 0.283677501001116
-204 0.730449979131569 2 23 "GO:0007291" "sperm individualization" 0.866024225172387
-281 0.470610627350761 3 53 "GO:0007293" "germarium-derived egg chamber formation" 0.67724930382711
-1287 0.0692650053233315 3 16 "GO:0007294;GO:0030716" "oocyte fate determination" 0.225190699646382
241 0.271239703961739 2 170 "GO:0007298;GO:0007297" "follicle cell of egg chamber migration" 0.501935091861312
-456 0.577026948910234 4 12 "GO:0007303" "cytoplasmic transport, nurse cell to oocyte" 0.768375481522082
463 0.570978723598255 3 12 "GO:0007304;GO:0030703" "eggshell formation" 0.766078883767654
3123 0.000489137218635341 2 10 "GO:0007306" "egg chorion assembly" 0.00820534920018457
-45 0.913115738695815 2 48 "GO:0007309" "oocyte axis specification" 0.963811272466189
698 0.324492815302167 3 16 "GO:0007310" "oocyte dorsal/ventral axis specification" 0.557199958438306
-174 0.732634962319765 3 31 "GO:0007314" "oocyte anterior/posterior axis specification" 0.866890180605493
-1158 0.156703477400439 3 12 "GO:0007315;GO:0007028" "pole plasm assembly" 0.370520732635734
-663 0.233293178280087 2 26 "GO:0007317;GO:1904580" "regulation of intracellular mRNA localization" 0.464130638894068
-652 0.466313783091022 2 10 "GO:0007338" "single fertilization" 0.672773320642772
-973 1.09058251388219e-08 5 285 "GO:0007346" "regulation of mitotic cell cycle" 1.37244990168316e-06
-419 0.277791962758661 3 54 "GO:0007349" "cellularization" 0.507071133004363
-1374 0.020019048241753 2 23 "GO:0007365;GO:0007367" "periodic partitioning" 0.104519340267716
344 0.454461782374026 2 38 "GO:0007368;GO:0009855;GO:0009799" "determination of bilateral symmetry" 0.663097865687269
202 0.618530350791426 2 49 "GO:0007369" "gastrulation" 0.799969682706977
-301 0.643806554106863 2 19 "GO:0007379" "segment specification" 0.81591040719399
-320 0.0369470765803362 2 353 "GO:0007389;GO:0003002" "pattern specification process" 0.152936252851478
28 0.945980132970641 2 48 "GO:0007391" "dorsal closure" 0.975426499757982
1223 0.0840939004610117 2 16 "GO:0007395;GO:0046529" "dorsal closure, spreading of leading edge cells" 0.25525289915093
-1774 0.0475999847707004 3 10 "GO:0007398" "ectoderm development" 0.176630833540492
-578 0.0106555024882297 2 159 "GO:0007399" "nervous system development" 0.0700889780838311
-2314 0.000370663409269547 3 19 "GO:0007400" "neuroblast fate determination" 0.00660899852376834
-794 0.248079004786654 2 17 "GO:0007405" "neuroblast proliferation" 0.478779354311859
-828 0.19128600967981 2 20 "GO:0007406" "negative regulation of neuroblast proliferation" 0.410830179880501
-1 0.996730625784059 6 95 "GO:0007409" "axonogenesis" 0.999060563108711
1017 0.0532696534174432 2 29 "GO:0007413;GO:0106030" "axonal fasciculation" 0.18924745293039
678 0.324091316603214 2 17 "GO:0007414" "axonal defasciculation" 0.557199958438306
-285 0.750613445167214 3 10 "GO:0007415" "defasciculation of motor neuron axon" 0.874761257178855
-312 0.470178071466472 2 43 "GO:0007416" "synapse assembly" 0.676970458409065
454 0.193951618400172 2 66 "GO:0007417" "central nervous system development" 0.414357828307828
-32 0.889486701866205 2 149 "GO:0007420" "brain development" 0.950456988322324
220 0.632484738422062 2 38 "GO:0007422" "peripheral nervous system development" 0.810282900715685
308 0.396171237427246 3 61 "GO:0007424;GO:0060541" "respiratory system development" 0.618978330556939
-136 0.879044269280025 6 10 "GO:0007430" "terminal branching, open tracheal system" 0.945406109032197
-495 0.0953566634554805 5 92 "GO:0007435;GO:0022612" "gland morphogenesis" 0.274452934920089
605 0.276598219713217 2 26 "GO:0007440;GO:0030727;GO:0010496" "foregut morphogenesis" 0.505907066378691
-830 0.331186612759971 2 11 "GO:0007443" "Malpighian tubule morphogenesis" 0.563912340645356
-1112 0.0791525776830467 2 20 "GO:0007444" "imaginal disc development" 0.245511551128487
25 0.963561911935148 2 26 "GO:0007447" "imaginal disc pattern formation" 0.982926718665161
-1626 0.0261994218369801 3 15 "GO:0007455" "eye-antennal disc morphogenesis" 0.123272617960713
-1100 0.0752017745725699 8 21 "GO:0007464" "R3/R4 cell fate commitment" 0.238299334751698
-1194 0.11470458530577 3 14 "GO:0007465" "R7 cell fate commitment" 0.306636682921562
-730 0.226779438672909 2 22 "GO:0007474" "imaginal disc-derived wing vein specification" 0.456389611791102
18 0.983636050041148 3 10 "GO:0007475" "apposition of dorsal and ventral imaginal disc-derived wing surfaces" 0.993114513890168
-1105 0.14458988260622 2 14 "GO:0007480" "imaginal disc-derived leg morphogenesis" 0.354986229625754
-620 0.38102237297258 2 16 "GO:0007492" "endoderm development" 0.605831983946867
1298 0.128439509534533 5 11 "GO:0007494" "midgut development" 0.328337249351128
-411 0.365238484432923 3 39 "GO:0007498" "mesoderm development" 0.593041869053457
-257 0.348996657948928 2 108 "GO:0007507" "heart development" 0.58004592338943
431 0.0821700796802873 2 132 "GO:0007517" "muscle organ development" 0.25129684562418
150 0.510900643633053 2 156 "GO:0007525;GO:0045214" "somatic muscle development" 0.7152429067551
-1847 0.000711840590011452 4 27 "GO:0007526" "larval somatic muscle development" 0.010592977528541
677 0.0417123966693047 6 73 "GO:0007528" "neuromuscular junction development" 0.162998316577298
-1770 0.00274326107720143 2 23 "GO:0007530" "sex determination" 0.0277042535239962
-228 0.763281891327268 2 14 "GO:0007548" "sex differentiation" 0.879535353023172
-928 0.190218507750057 2 16 "GO:0007552" "metamorphosis" 0.410090851309058
-1070 0.049876150486754 2 27 "GO:0007560" "imaginal disc morphogenesis" 0.181280623884548
1836 0.0315171732501928 2 11 "GO:0007566" "embryo implantation" 0.139176302436599
166 0.588581472549982 -1 86 "GO:0007568" "obsolete aging" 0.773687399290879
53 0.922847210456928 -1 27 "GO:0007569" "obsolete cell aging" 0.964702006506413
-108 0.727342470531242 3 84 "GO:0007584" "response to nutrient" 0.864227733329584
1687 0.00198619106406423 2 27 "GO:0007586" "digestion" 0.0211163953691492
1612 0.0109758485419892 3 20 "GO:0007588" "excretion" 0.0713524493601032
1235 0.0410104356716202 4 22 "GO:0007589" "body fluid secretion" 0.161903749430921
744 0.362878641323698 2 12 "GO:0007595" "lactation" 0.59124192422568
933 0.131505127069869 2 21 "GO:0007596" "blood coagulation" 0.333169825954494
1650 0.000826036791316351 2 33 "GO:0007599;GO:0050817" "hemostasis" 0.0117926939495013
226 0.408878545650431 4 108 "GO:0007600" "sensory perception" 0.630669573949386
395 0.305985281220915 6 54 "GO:0007605;GO:0050954" "sensory perception of mechanical stimulus" 0.538800169106394
218 0.664151946961498 5 32 "GO:0007606" "sensory perception of chemical stimulus" 0.83092266974221
-407 0.500572981202742 2 22 "GO:0007608" "sensory perception of smell" 0.704629792308726
147 0.434279703941815 2 233 "GO:0007611;GO:0050890" "cognition" 0.648673846509508
199 0.450475778360229 3 117 "GO:0007612" "learning" 0.660340657523914
-45 0.844661903535837 4 152 "GO:0007613" "memory" 0.924163680469238
1142 0.0648043285034554 2 21 "GO:0007614" "short-term memory" 0.216104315937684
240 0.727353570273153 2 17 "GO:0007615" "anesthesia-resistant memory" 0.864227733329584
-311 0.345987294692242 2 74 "GO:0007616" "long-term memory" 0.57813903450553
94 0.766448066388352 3 81 "GO:0007617;GO:0019098" "reproductive behavior" 0.881493009416218
-177 0.51258067797748 2 111 "GO:0007623" "circadian rhythm" 0.716551391551359
662 0.00137063080682956 3 191 "GO:0007626" "locomotory behavior" 0.0165350567547311
2214 0.00952329838770155 2 11 "GO:0007629" "flight behavior" 0.0660556535449611
594 0.196375026474389 3 38 "GO:0007631" "feeding behavior" 0.417021123636624
1897 0.00103881293076315 3 24 "GO:0007638" "mechanosensory behavior" 0.013665738686491
1517 4.16386359642644e-07 3 90 "GO:0008016;GO:1903522" "regulation of blood circulation" 2.81060792758785e-05
-1045 0.00545225702283585 6 57 "GO:0008033" "tRNA processing" 0.044063828501803
439 0.0997899942730029 2 114 "GO:0008037;GO:0008038" "cell recognition" 0.281497148023844
531 0.161285376863829 2 56 "GO:0008045" "motor neuron axon guidance" 0.375405618562361
468 0.21682749690561 2 56 "GO:0008049;GO:0007619;GO:0060179" "courtship behavior" 0.44415170067009
-560 0.429161735653683 2 16 "GO:0008053" "mitochondrial fusion" 0.647166766264995
389 0.63407880790001 2 12 "GO:0008078" "mesodermal cell migration" 0.810831493187428
-252 0.513875674950834 4 54 "GO:0008088;GO:0098930" "axo-dendritic transport" 0.71765395984513
-621 0.222909607318736 2 31 "GO:0008089" "anterograde axonal transport" 0.451714608111949
-116 0.882804718598255 2 13 "GO:0008103" "oocyte microtubule cytoskeleton polarization" 0.946935821878946
-36 0.92318903387734 2 57 "GO:0008154" "actin polymerization or depolymerization" 0.964703616307504
966 0.000203518852640033 2 120 "GO:0008202" "steroid metabolic process" 0.00424247020025363
1136 0.000381931336748347 2 79 "GO:0008203;GO:0016125;GO:1902652" "secondary alcohol metabolic process" 0.00672531266882959
1713 0.00457254241042738 3 22 "GO:0008206" "bile acid metabolic process" 0.0390085395543183
2145 0.0166283884304862 3 10 "GO:0008207" "C21-steroid hormone metabolic process" 0.0929812252473933
75 0.91874640878822 3 15 "GO:0008210" "estrogen metabolic process" 0.964702006506413
1235 0.0152531782829235 3 31 "GO:0008217" "regulation of blood pressure" 0.0873591119840164
-768 0.347690319376532 2 12 "GO:0008258" "head involution" 0.578930633125197
760 0.0826712768530026 2 42 "GO:0008277" "regulation of G protein-coupled receptor signaling pathway" 0.252285328178969
-368 0.0168565761602053 3 350 "GO:0008285" "negative regulation of cell population proliferation" 0.0937027321846706
461 0.281121256445785 2 44 "GO:0008286" "insulin receptor signaling pathway" 0.509310676566105
-399 0.655732827364711 2 10 "GO:0008293" "torso signaling pathway" 0.825317090971297
-452 0.255695846603886 3 51 "GO:0008298;GO:0006403" "RNA localization" 0.487490063969077
-335 0.466745182036124 3 38 "GO:0008299" "isoprenoid biosynthetic process" 0.673053199935102
684 0.0487450554129778 4 67 "GO:0008306" "associative learning" 0.178684976335694
-276 0.527719269493806 4 42 "GO:0008333" "endosome to lysosome transport" 0.728215609397179
-973 0.156678418433805 5 17 "GO:0008334" "histone mRNA metabolic process" 0.370520732635734
187 0.513103341372439 2 99 "GO:0008340" "determination of adult lifespan" 0.71692852281462
694 0.0146730236274164 4 100 "GO:0008344" "adult locomotory behavior" 0.0854926880757149
539 0.159013311465686 2 55 "GO:0008345;GO:0030537" "larval behavior" 0.373490255182452
-9 0.984006585367718 4 37 "GO:0008347" "glial cell migration" 0.993114513890168
502 0.594731719268519 3 9 "GO:0008348;GO:0002921" "negative regulation of antimicrobial humoral response" 0.778399762065211
-488 0.38021217335734 2 26 "GO:0008354" "germ cell migration" 0.605383350081139
1280 0.00198873988132728 5 47 "GO:0008355;GO:0042048;GO:0007635" "chemosensory behavior" 0.0211163953691492
-1258 0.00066285930175788 3 59 "GO:0008356" "asymmetric cell division" 0.0101032587122774
-203 0.543603693424194 2 72 "GO:0008360" "regulation of cell shape" 0.741634490306829
-37 0.90582277000262 4 81 "GO:0008361" "regulation of cell size" 0.960456343990533
2 0.996831021280708 3 49 "GO:0008366;GO:0007272" "ensheathment of neurons" 0.999060563108711
-1203 0.0417353056654154 2 23 "GO:0008407" "chaeta morphogenesis" 0.162998316577298
-637 0.177703122925959 3 36 "GO:0008543" "fibroblast growth factor receptor signaling pathway" 0.394383748393785
1102 0.0433708852054101 3 27 "GO:0008544" "epidermis development" 0.167140187443351
417 0.161711776679302 2 91 "GO:0008582;GO:0051963;GO:1904396" "regulation of synapse assembly" 0.375781054824444
-324 0.481532170667844 2 38 "GO:0008584" "male gonad development" 0.687750273375153
-97 0.860860348190817 2 26 "GO:0008585" "female gonad development" 0.934823178744075
-808 0.239510949691705 3 17 "GO:0008586" "imaginal disc-derived wing vein morphogenesis" 0.469580596387264
-768 0.250261926995632 4 18 "GO:0008587" "imaginal disc-derived wing margin morphogenesis" 0.481338238149672
-253 0.459678561438431 2 69 "GO:0008589" "regulation of smoothened signaling pathway" 0.668301908552796
1455 0.0342040141340998 2 17 "GO:0008592" "regulation of Toll signaling pathway" 0.146229914462079
-995 0.00363331729962662 2 69 "GO:0008593" "regulation of Notch signaling pathway" 0.0334430342351996
-1420 0.132439528017851 2 9 "GO:0008608" "attachment of spindle microtubules to kinetochore" 0.33493850306031
259 0.0999556784495244 2 336 "GO:0008610" "lipid biosynthetic process" 0.281566618327823
-1785 0.00029846072468369 4 33 "GO:0008630" "intrinsic apoptotic signaling pathway in response to DNA damage" 0.00557999594874693
-315 0.593550555987308 3 23 "GO:0008637" "apoptotic mitochondrial changes" 0.777595113781894
563 0.203429652947535 2 41 "GO:0008643" "carbohydrate transport" 0.428471817315202
-2799 0.00177845191309525 2 10 "GO:0009048;GO:0007549" "sex-chromosome dosage compensation" 0.0197722006808825
-169 0.232708520047558 2 415 "GO:0009059" "macromolecule biosynthetic process" 0.464067969629883
1411 4.1826669480015e-05 6 68 "GO:0009060;GO:0045333;GO:0022900" "cellular respiration" 0.00131754008862047
623 0.0611227706522398 2 73 "GO:0009062;GO:0072329" "monocarboxylic acid catabolic process" 0.207773447001319
683 0.00945716738549907 2 117 "GO:0009063;GO:1901606" "amino acid catabolic process" 0.0660371170883987
222 0.544356703079063 2 60 "GO:0009064" "glutamine family amino acid metabolic process" 0.742304595107813
906 0.0322314355262301 4 45 "GO:0009067;GO:0009066" "aspartate family amino acid metabolic process" 0.140795253801021
-145 0.778730901202455 2 30 "GO:0009069" "serine family amino acid metabolic process" 0.88662735136906
15 0.985222939778461 4 12 "GO:0009070" "serine family amino acid biosynthetic process" 0.993634661782973
862 0.173753941501527 2 20 "GO:0009071;GO:0006544" "serine family amino acid catabolic process" 0.389709196326605
2099 0.000285994690824476 2 24 "GO:0009072" "aromatic amino acid metabolic process" 0.00544157683548584
638 0.176793999307331 6 36 "GO:0009083;GO:0009081" "branched-chain amino acid metabolic process" 0.393621504092305
2421 0.00306216796686137 4 12 "GO:0009084" "glutamine family amino acid biosynthetic process" 0.0298471232183068
-71 0.905911909640453 2 22 "GO:0009086;GO:0000097;GO:0006555" "sulfur amino acid biosynthetic process" 0.960456343990533
-79 0.83397025287968 4 57 "GO:0009100" "glycoprotein metabolic process" 0.919496920386024
126 0.78374294034044 2 38 "GO:0009112" "nucleobase metabolic process" 0.889830008989168
606 0.498713894079625 2 10 "GO:0009113" "purine nucleobase biosynthetic process" 0.703760024746509
971 0.0247425631574966 3 43 "GO:0009116;GO:1901657" "glycosyl compound metabolic process" 0.11929450093793
620 6.73735802374995e-05 4 343 "GO:0009117;GO:0006753;GO:0055086" "nucleobase-containing small molecule metabolic process" 0.00187258921542462
663 0.437531299689599 5 11 "GO:0009125" "nucleoside monophosphate catabolic process" 0.65181357573306
-244 0.707291473460823 3 19 "GO:0009130;GO:0009129" "pyrimidine nucleoside monophosphate metabolic process" 0.851091395272255
646 0.000112300156028339 2 295 "GO:0009150;GO:0006163;GO:0009259;GO:0072521;GO:0019693" "purine-containing compound metabolic process" 0.00272111916530206
698 0.0020509626442567 6 159 "GO:0009152;GO:0006164;GO:0009260;GO:0072522;GO:0046390" "purine-containing compound biosynthetic process" 0.0216958175241334
1059 0.0866954773541702 2 21 "GO:0009154;GO:0009261" "ribonucleotide catabolic process" 0.261587431522192
424 0.363688265454201 3 37 "GO:0009156;GO:0009124" "nucleoside monophosphate biosynthetic process" 0.591391243094089
714 0.0554529412507851 5 58 "GO:0009161;GO:0009123" "nucleoside monophosphate metabolic process" 0.195533692096985
994 0.244297068250914 5 11 "GO:0009163;GO:0034404;GO:1901659" "glycosyl compound biosynthetic process" 0.47600150411776
634 0.370588234257536 4 16 "GO:0009164;GO:0034656" "nucleobase-containing small molecule catabolic process" 0.596405057457242
708 0.00130084804569764 3 168 "GO:0009165;GO:1901293" "nucleoside phosphate biosynthetic process" 0.0158279150624584
764 0.0593811911698017 5 49 "GO:0009166;GO:1901292" "nucleoside phosphate catabolic process" 0.204055366019864
1257 0.00702177666559152 5 37 "GO:0009167;GO:0009126" "purine nucleoside monophosphate metabolic process" 0.0525243716278416
640 0.312415283301707 2 20 "GO:0009168;GO:0009127" "purine ribonucleoside monophosphate biosynthetic process" 0.545380128177549
249 0.724754559909016 2 16 "GO:0009176;GO:0009162;GO:0009219" "deoxyribonucleoside monophosphate metabolic process" 0.863537137764665
1392 0.0212298490729668 2 22 "GO:0009179;GO:0009135;GO:0009132;GO:0009185" "nucleoside diphosphate metabolic process" 0.108444364183533
1052 0.0457414439985884 2 29 "GO:0009187;GO:0052652" "cyclic nucleotide metabolic process" 0.172594576398688
935 0.201035219599778 5 15 "GO:0009190" "cyclic nucleotide biosynthetic process" 0.424374421120901
359 0.688262342408705 5 10 "GO:0009200" "deoxyribonucleoside triphosphate metabolic process" 0.839597134564836
648 0.0326624800542687 6 88 "GO:0009205;GO:0009144;GO:0009199;GO:0009141" "nucleoside triphosphate metabolic process" 0.141970516479568
803 0.063346211336295 3 43 "GO:0009206;GO:0009145;GO:0009201;GO:0009142" "nucleoside triphosphate biosynthetic process" 0.213285640306884
-104 0.86052070888425 3 23 "GO:0009220;GO:0009218" "pyrimidine ribonucleotide metabolic process" 0.934823178744075
1001 0.145311149982502 5 17 "GO:0009225" "nucleotide-sugar metabolic process" 0.355890911979852
720 0.378751964554225 2 12 "GO:0009226" "nucleotide-sugar biosynthetic process" 0.603915534033312
2128 0.0241758503713963 2 9 "GO:0009235" "cobalamin metabolic process" 0.117355450116308
-424 0.445360005306714 2 26 "GO:0009247" "glycolipid biosynthetic process" 0.657939046308014
908 0.287849583440006 2 11 "GO:0009263" "deoxyribonucleotide biosynthetic process" 0.51845843014766
268 0.705094411311836 2 16 "GO:0009264;GO:0046386" "deoxyribonucleotide catabolic process" 0.849045037195177
321 0.188805912253114 2 136 "GO:0009266" "response to temperature stimulus" 0.408295586111499
-80 0.666698727361959 2 237 "GO:0009267;GO:0031669;GO:0042594;GO:0031668;GO:0071496" "cellular response to external stimulus" 0.831548746363047
1506 0.00310359690717567 2 31 "GO:0009268" "response to pH" 0.0298994382710913
-917 0.305983556747806 4 10 "GO:0009299" "mRNA transcription" 0.538800169106394
-730 0.288244418673587 4 17 "GO:0009303" "rRNA transcription" 0.518839953612457
823 0.0515329933552125 2 45 "GO:0009306;GO:0035592;GO:0071692" "establishment of protein localization to extracellular region" 0.185938181357343
2019 0.00764225480056282 2 14 "GO:0009311" "oligosaccharide metabolic process" 0.0559839595855183
465 0.385246341051274 2 28 "GO:0009394;GO:0009262;GO:0019692" "deoxyribonucleotide metabolic process" 0.608030910422222
963 0.0444881368588626 4 35 "GO:0009395" "phospholipid catabolic process" 0.16919367096851
525 0.088563943430395 2 85 "GO:0009408" "response to heat" 0.264571949025469
-719 0.151619730367466 3 32 "GO:0009409" "response to cold" 0.365201304665902
-742 0.0187296739219077 2 81 "GO:0009411" "response to UV" 0.100439941362397
874 0.178846702621776 2 19 "GO:0009415" "response to water" 0.395499533488873
76 0.671939747926225 2 257 "GO:0009416;GO:0009314" "response to radiation" 0.832639234462157
1113 0.0596645429834304 4 23 "GO:0009435;GO:0019359;GO:0019363;GO:0072525" "pyridine-containing compound biosynthetic process" 0.204780846680418
-880 0.00299504577001104 4 92 "GO:0009451" "RNA modification" 0.0294824817985462
50 0.921758185627166 2 31 "GO:0009566" "fertilization" 0.964702006506413
1615 2.31868387708336e-10 2 125 "GO:0009581;GO:0009582;GO:0051606" "detection of stimulus" 3.65192710640629e-08
1807 8.32152572674856e-08 3 71 "GO:0009583;GO:0007602" "detection of light stimulus" 7.61016949526844e-06
1138 0.119831690032658 2 15 "GO:0009593" "detection of chemical stimulus" 0.311655995054116
-44 0.957355737396668 4 12 "GO:0009608;GO:0035075" "response to symbiont" 0.979820763725471
745 0.0270562085993831 3 71 "GO:0009611" "response to wounding" 0.125539036627252
691 0.0151277232983695 2 100 "GO:0009612" "response to mechanical stimulus" 0.0869892635984459
183 0.668636373992874 3 44 "GO:0009620;GO:0050832" "response to fungus" 0.832122357376501
-417 0.555977474522323 2 16 "GO:0009631" "cold acclimation" 0.753439837605538
-112 0.785056850511676 2 48 "GO:0009636" "response to toxic substance" 0.890203509411766
908 0.310814407019205 3 10 "GO:0009642" "response to light intensity" 0.544261175972481
-560 0.376376185669875 2 20 "GO:0009651" "response to salt stress" 0.600465102067583
-64 0.644795689895824 2 438 "GO:0009719;GO:0071495" "response to endogenous stimulus" 0.816434024499625
56 0.763170394063463 2 238 "GO:0009725" "response to hormone" 0.879535353023172
-459 0.149049344062305 3 80 "GO:0009749;GO:0009746;GO:0034284;GO:0009743" "response to carbohydrate" 0.362086452799173
-628 0.0767701603714877 3 64 "GO:0009755" "hormone-mediated signaling pathway" 0.241826005170186
-999 0.221919413910493 4 12 "GO:0009786" "regulation of asymmetric cell division" 0.450029712758403
-483 0.0738523454232317 2 111 "GO:0009791" "post-embryonic development" 0.235248763230182
-217 0.247179475789275 2 233 "GO:0009792;GO:0009790" "embryo development" 0.478373574955723
-404 0.159334827842325 2 98 "GO:0009798" "axis specification" 0.373626333277909
615 0.492491868529496 3 10 "GO:0009826" "unidimensional cell growth" 0.698107223640561
-643 0.0992040309778243 2 53 "GO:0009880" "embryonic pattern specification" 0.280402221158656
131 0.580181045706186 2 144 "GO:0009886" "post-embryonic animal morphogenesis" 0.769982434265395
-538 0.000249815442723526 2 387 "GO:0009887" "animal organ morphogenesis" 0.00495263482602235
-49 0.787609158472206 2 252 "GO:0009888" "tissue development" 0.890203509411766
-549 0.0105707689973756 2 177 "GO:0009895" "negative regulation of catabolic process" 0.0697770124515203
-610 0.000255551717927663 3 297 "GO:0009896" "positive regulation of catabolic process" 0.00503117444670086
-769 0.193308405710762 5 23 "GO:0009913" "epidermal cell differentiation" 0.413607041652838
-534 0.192417899583285 2 48 "GO:0009948" "anterior/posterior axis specification" 0.412324070535611
-325 0.405112742888548 2 53 "GO:0009950" "dorsal/ventral axis specification" 0.626223896449855
-738 0.0320859465546149 3 68 "GO:0009952" "anterior/posterior pattern specification" 0.14037601617644
-25 0.926255560427501 2 114 "GO:0009953" "dorsal/ventral pattern formation" 0.966483074645552
777 0.272450249188285 2 16 "GO:0009954" "proximal/distal pattern formation" 0.502527663532749
-4 0.992302182267573 4 41 "GO:0010001" "glial cell differentiation" 0.996873382965475
727 1.89614310594906e-05 2 286 "GO:0010035" "response to inorganic substance" 0.000655556793337266
898 1.81259111732224e-05 4 186 "GO:0010038" "response to metal ion" 0.000643935990564108
537 0.276465044272103 5 33 "GO:0010043" "response to zinc ion" 0.505907066378691
1243 0.0558293184799197 2 19 "GO:0010155" "regulation of proton transport" 0.195675497334146
-2329 0.00145282801919046 4 15 "GO:0010165" "response to X-ray" 0.0172333365456274
-1462 5.54730619254182e-06 2 78 "GO:0010212" "response to ionizing radiation" 0.000239180203493332
-473 0.478957204960404 -1 18 "GO:0010216" "obsolete negative regulation of gene expression via chromosomal DNA cytosine methylation" 0.685779634375124
-924 0.239385912393165 5 13 "GO:0010225" "response to UV-C" 0.469580596387264
282 0.0513460320428868 4 399 "GO:0010243;GO:1901698" "response to nitrogen compound" 0.185670919440796
-376 0.562559636194821 -1 19 "GO:0010259" "obsolete multicellular organism aging" 0.757651576537918
-255 0.745493795358723 2 13 "GO:0010288" "response to lead ion" 0.872255431218316
-801 0.0128241410172401 2 78 "GO:0010389;GO:1902749" "regulation of cell cycle G2/M phase transition" 0.0794755326874529
-1987 0.000350888532759523 2 26 "GO:0010390" "histone monoubiquitination" 0.00644195874841803
297 0.753047279251357 3 9 "GO:0010424;GO:0032776" "DNA methylation on cytosine" 0.874761257178855
-878 0.263571851897404 8 13 "GO:0010452" "histone H3-K36 methylation" 0.496957884960656
-330 0.663244238677829 2 14 "GO:0010458" "exit from mitosis" 0.830373807138037
93 0.808016751445145 2 55 "GO:0010467" "gene expression" 0.904710699189173
-222 0.672720033026672 2 29 "GO:0010469" "regulation of signaling receptor activity" 0.833185362005511
-388 0.539847808495195 6 20 "GO:0010499" "proteasomal ubiquitin-independent protein catabolic process" 0.737724569708325
-65 0.752918524381306 3 193 "GO:0010506" "regulation of autophagy" 0.874761257178855
84 0.815488984939487 2 62 "GO:0010507" "negative regulation of autophagy" 0.90861415715451
-542 0.0942695161559668 2 77 "GO:0010508" "positive regulation of autophagy" 0.272236002323697
147 0.830874902102265 2 17 "GO:0010517;GO:0060191" "regulation of phospholipase activity" 0.917953036526859
216 0.76813861985915 3 15 "GO:0010559;GO:1903018;GO:0060049" "regulation of glycoprotein biosynthetic process" 0.882363447042419
-1027 1.65515478979242e-12 2 395 "GO:0010564" "regulation of cell cycle process" 5.86545478632689e-10
-1 0.998485814525531 5 63 "GO:0010565" "regulation of cellular ketone metabolic process" 0.999060563108711
1174 0.189762601927067 2 10 "GO:0010566" "regulation of ketone biosynthetic process" 0.409419312376891
-1071 0.0234321635938714 3 36 "GO:0010569;GO:2000781" "regulation of double-strand break repair via homologous recombination" 0.115330180188586
-2110 0.000866351646872795 5 20 "GO:0010586" "miRNA metabolic process" 0.012158945142992
21 0.960003128468362 3 44 "GO:0010591;GO:1902743" "regulation of lamellipodium organization" 0.981821381388097
-407 0.417088354935179 4 32 "GO:0010592;GO:1902745" "positive regulation of lamellipodium organization" 0.637093473190319
-609 0.0838177986546701 2 65 "GO:0010594" "regulation of endothelial cell migration" 0.254960793118015
-419 0.326921411761967 5 44 "GO:0010595" "positive regulation of endothelial cell migration" 0.559675242962063
-906 0.0799925496801028 2 30 "GO:0010611;GO:0014743;GO:0043502" "regulation of muscle hypertrophy" 0.247305210843066
-1614 0.0483435641091485 3 12 "GO:0010613;GO:0014742" "positive regulation of muscle hypertrophy" 0.178236602967982
-293 0.698920453169936 5 14 "GO:0010614;GO:0014741" "negative regulation of muscle hypertrophy" 0.846993763505026
-593 0.180943386442721 2 41 "GO:0010623" "programmed cell death involved in cell development" 0.398049513179416
-510 0.000109326473630703 4 485 "GO:0010628" "positive regulation of gene expression" 0.00267190131675037
-425 0.419651835371077 3 29 "GO:0010633" "negative regulation of epithelial cell migration" 0.638943583929647
-254 0.273155248502281 3 151 "GO:0010634;GO:0010632" "regulation of epithelial cell migration" 0.502527663532749
-1039 0.100952944539643 2 20 "GO:0010637;GO:0010635" "regulation of mitochondrial fusion" 0.282528724353295
-117 0.486392335604268 2 290 "GO:0010638" "positive regulation of organelle organization" 0.692293806611622
-740 0.000210581898638602 3 205 "GO:0010639" "negative regulation of organelle organization" 0.00432557582478862
1586 0.0209968852816363 3 17 "GO:0010642;GO:0010640" "regulation of platelet-derived growth factor receptor signaling pathway" 0.107554067303557
-805 0.0762346594644094 2 39 "GO:0010656;GO:0010660" "regulation of muscle cell apoptotic process" 0.240942318374137
91 0.907699002911356 2 13 "GO:0010661" "positive regulation of muscle cell apoptotic process" 0.960554935891637
-1607 0.00458574275715257 5 25 "GO:0010665;GO:0010662" "regulation of striated muscle cell apoptotic process" 0.0390085395543183
-2198 0.00138285629937816 4 17 "GO:0010667;GO:0010664" "negative regulation of striated muscle cell apoptotic process" 0.0165417620621818
37 0.948447399838199 2 24 "GO:0010669" "epithelial structure maintenance" 0.976027313989849
